Source,Target,Type,Kind,Id,Label,Interval,Weight
1473707889814654996,1472956905664520192,Directed,,250,,,1.0
1473707793693782018,1472956905664520192,Directed,,251,,,1.0
1473707358220079107,1473228662103318533,Directed,,252,,,1.0
1473706938605133827,1472956905664520192,Directed,,253,,,1.0
1473706885983477770,1472956905664520192,Directed,,254,,,1.0
1473706839737090050,1473386206914359299,Directed,,255,,,1.0
1473706759319691272,1472956905664520192,Directed,,256,,,1.0
1473706720656510985,1472956905664520192,Directed,,257,,,1.0
1473705890876477451,1473600289492115460,Directed,,258,,,1.0
1473705786329247749,1473625486433607682,Directed,,259,,,1.0
1473704728102158350,1473605221741912064,Directed,,260,,,1.0
1473704035752591363,1473605221741912064,Directed,,261,,,1.0
1473703908346368012,1473605221741912064,Directed,,262,,,1.0
1473702583596371977,1473386206914359299,Directed,,263,,,1.0
1473701970577920003,1473386206914359299,Directed,,264,,,1.0
1473700933813088264,1473605221741912064,Directed,,265,,,1.0
1473700885024882701,1472236070729392128,Directed,,266,,,1.0
1473698191187001347,1473015085773766660,Directed,,267,,,1.0
1473698182819373067,1472983557287165953,Directed,,268,,,1.0
1473696391142780941,1473381978422587392,Directed,,269,,,1.0
1473695406320193547,1473386206914359299,Directed,,270,,,1.0
1473693045879152651,1472604084603695107,Directed,,271,,,1.0
1473692962823495680,1473020208314994688,Directed,,272,,,1.0
1473692816928817160,1473020208314994688,Directed,,273,,,1.0
1473692653061644298,1473386206914359299,Directed,,274,,,1.0
1473692629913243655,1437148637772005377,Directed,,275,,,1.0
1473692021076508678,1473386206914359299,Directed,,276,,,1.0
1473691745481277446,1473600289492115460,Directed,,277,,,1.0
1473688794146775048,1473020208314994688,Directed,,278,,,1.0
1473687704676278272,1473605221741912064,Directed,,279,,,1.0
1473687221442125829,1473386206914359299,Directed,,280,,,1.0
1473684173286252546,1472289627205775372,Directed,,281,,,1.0
1473682910481952771,1473375548051275777,Directed,,282,,,1.0
1473682658588831747,1473386206914359299,Directed,,283,,,1.0
1473682502942441472,1473386206914359299,Directed,,284,,,1.0
1473680944380973069,1472956905664520192,Directed,,285,,,1.0
1473680079414779905,1472956905664520192,Directed,,286,,,1.0
1473679937769021451,1473386206914359299,Directed,,287,,,1.0
1473679638379601934,1473386206914359299,Directed,,288,,,1.0
1473677085650698246,1473673439592558606,Directed,,289,,,1.0
1473676990481903623,1473386206914359299,Directed,,290,,,1.0
1473676877386719240,1473386206914359299,Directed,,291,,,1.0
1473676575564521473,1473386206914359299,Directed,,292,,,1.0
1473676255375630339,1473386206914359299,Directed,,293,,,1.0
1473675529156972557,1473673025690165253,Directed,,294,,,1.0
1473675239867527173,1473386206914359299,Directed,,295,,,1.0
1473674607999737872,1472956905664520192,Directed,,296,,,1.0
1473673380368945152,1473575521640493060,Directed,,297,,,1.0
1473673145534062602,1473673025690165253,Directed,,298,,,1.0
1473672660349603842,1473653485782683649,Directed,,299,,,1.0
1473672107347296257,1473607272601370633,Directed,,300,,,1.0
1473671886781521926,1472956905664520192,Directed,,301,,,1.0
1473671321146085382,1473386206914359299,Directed,,302,,,1.0
1473669755915714572,1473667612366323712,Directed,,303,,,1.0
1473669565863370761,1473607272601370633,Directed,,304,,,1.0
1473668863741018113,1473651297161297920,Directed,,305,,,1.0
1473668468276973577,1473605221741912064,Directed,,306,,,1.0
1473668378346893322,1473386206914359299,Directed,,307,,,1.0
1473667014967406592,1473607272601370633,Directed,,308,,,1.0
1473664370341289989,1473386206914359299,Directed,,309,,,1.0
1473662783908630530,1472956905664520192,Directed,,310,,,1.0
1473661660908998665,1473386206914359299,Directed,,311,,,1.0
1473657862094262272,1473605221741912064,Directed,,312,,,1.0
1473656829666373638,1473386206914359299,Directed,,313,,,1.0
1473655967145500672,1473651297161297920,Directed,,314,,,1.0
1473655202259644426,1473607272601370633,Directed,,315,,,1.0
1473655170072551424,1473605221741912064,Directed,,316,,,1.0
1473654741238534149,1473386206914359299,Directed,,317,,,1.0
1473654696288075777,1473575521640493060,Directed,,318,,,1.0
1473654571130052611,1473653485782683649,Directed,,319,,,1.0
1473652307900440579,1473575521640493060,Directed,,320,,,1.0
1473652249775665158,1473651297161297920,Directed,,321,,,1.0
1473651875782217729,1473651297161297920,Directed,,322,,,1.0
1473651765505667083,1473651297161297920,Directed,,323,,,1.0
1473651701756436490,1473651297161297920,Directed,,324,,,1.0
1473651662241865735,1473597950823706629,Directed,,325,,,1.0
1473651472118206467,1473651297161297920,Directed,,326,,,1.0
1473651454036615172,1473651297161297920,Directed,,327,,,1.0
1473651160783499267,1473386206914359299,Directed,,328,,,1.0
1473649577551085568,1473607272601370633,Directed,,329,,,1.0
1473649449532641282,1473547692265680901,Directed,,330,,,1.0
1473647418151518220,1473575521640493060,Directed,,331,,,1.0
1473646861919653888,1473641880802021378,Directed,,332,,,1.0
1473646617068810242,1473386206914359299,Directed,,333,,,1.0
1473645393778991112,1473386206914359299,Directed,,334,,,1.0
1473645346630901762,1473607272601370633,Directed,,335,,,1.0
1473644644454092812,1473386206914359299,Directed,,336,,,1.0
1473644504485928960,1473600289492115460,Directed,,337,,,1.0
1473644424999710726,1473600289492115460,Directed,,338,,,1.0
1473644365658693632,1473386206914359299,Directed,,339,,,1.0
1473644174792605699,1473386206914359299,Directed,,340,,,1.0
1473644052935499782,1473386206914359299,Directed,,341,,,1.0
1473642994742050818,1472956905664520192,Directed,,342,,,1.0
1473642816039489541,1473607272601370633,Directed,,343,,,1.0
1473642298831482884,1472956905664520192,Directed,,344,,,1.0
1473641942072320001,1473641880802021378,Directed,,345,,,1.0
1473641164440014850,1473607272601370633,Directed,,346,,,1.0
1473640813662019593,1472301392467476489,Directed,,347,,,1.0
1473640746167193600,1473337945625174022,Directed,,348,,,1.0
1473640588700442635,1473575521640493060,Directed,,349,,,1.0
1473640113439707140,1473386206914359299,Directed,,350,,,1.0
1473639598530174983,1473600289492115460,Directed,,351,,,1.0
1473639273211568129,1473589211953610764,Directed,,352,,,1.0
1473638892498833411,1473605221741912064,Directed,,353,,,1.0
1473638022470111232,1473386206914359299,Directed,,354,,,1.0
1473637514422407172,1473386206914359299,Directed,,355,,,1.0
1473636424108941316,1473575521640493060,Directed,,356,,,1.0
1473636294437785604,1473605221741912064,Directed,,357,,,1.0
1473635970557829125,1473386206914359299,Directed,,358,,,1.0
1473635629275795462,1471543450780663808,Directed,,359,,,1.0
1473634536676376576,1473594888948228096,Directed,,360,,,1.0
1473633472564678659,1473596092939972611,Directed,,361,,,1.0
1473631902288551939,1472598834505306116,Directed,,362,,,1.0
1473631055810813953,1473386206914359299,Directed,,363,,,1.0
1473630854824050697,1473386206914359299,Directed,,364,,,1.0
1473629482254839809,1473605221741912064,Directed,,365,,,1.0
1473629157754089472,1473605221741912064,Directed,,366,,,1.0
